title,speaker,url,month,year
It's time to reclaim religion,Sharon Brous,/talks/sharon_brous_it_s_time_to_reclaim_religion?language=en,Dec,2016
Why Earth may someday look like Mars,Anjali Tripathi,/talks/anjali_tripathi_why_earth_may_someday_look_like_mars?language=en,Dec,2016
What will you tell your daughters about 2016?,Chinaka Hodge,/talks/chinaka_hodge_what_will_you_tell_your_daughters_about_2016?language=en,Dec,2016
Will automation take away all our jobs?,David Autor,/talks/david_autor_will_automation_take_away_all_our_jobs?language=en,Dec,2016
How to gain control of your free time,Laura Vanderkam,/talks/laura_vanderkam_how_to_gain_control_of_your_free_time?language=en,Dec,2016
How students of color confront impostor syndrome,Dena Simmons,/talks/dena_simmons_how_students_of_color_confront_impostor_syndrome?language=en,Dec,2016
Could a drug prevent depression and PTSD?,Rebecca Brachman,/talks/rebecca_brachman_could_a_drug_prevent_depression_and_ptsd?language=en,Dec,2016
How AI can bring on a second Industrial Revolution,Kevin Kelly,/talks/kevin_kelly_how_ai_can_bring_on_a_second_industrial_revolution?language=en,Dec,2016
Why curiosity is the key to science and medicine,Kevin B. Jones,/talks/kevin_b_jones_why_curiosity_is_the_key_to_science_and_medicine?language=en,Dec,2016
The neuroscience of imagination,Andrey Vyshedskiy,/talks/andrey_vyshedskiy_the_neuroscience_of_imagination?language=en,Dec,2016
Do kids think of sperm donors as family?,Veerle Provoost,/talks/veerle_provoost_do_kids_think_of_sperm_donors_as_family?language=en,Dec,2016
Say your truths and seek them in others,Elizabeth Lesser,/talks/elizabeth_lesser_say_your_truths_and_seek_them_in_others?language=en,Dec,2016
What I learned from 100 days of rejection,Jia Jiang,/talks/jia_jiang_what_i_learned_from_100_days_of_rejection?language=en,Dec,2016
Let's clean up the space junk orbiting Earth,Natalie Panek,/talks/natalie_panek_let_s_clean_up_the_space_junk_orbiting_earth?language=en,Dec,2016
A queer vision of love and marriage,Tiq Milan and Kim Katrin Milan,/talks/tiq_milan_and_kim_katrin_milan_a_queer_vision_of_love_and_marriage?language=en,Dec,2016
4 larger-than-life lessons from soap operas,Kate Adams,/talks/kate_adams_4_larger_than_life_lessons_from_soap_operas?language=en,Dec,2016
How an old loop of railroads is changing the face of a city,Ryan Gravel,/talks/ryan_gravel_how_an_old_loop_of_railroads_is_changing_the_face_of_a_city?language=en,Dec,2016
Can you solve the airplane riddle?,Judd A. Schorr,/talks/judd_a_schorr_can_you_solve_the_airplane_riddle?language=en,Dec,2016
Maps that show us who we are (not just where we are),Danny Dorling,/talks/danny_dorling_maps_that_show_us_who_we_are_not_just_where_we_are?language=en,Nov,2016
An interview with the founders of Black Lives Matter,"Alicia Garza, Patrisse Cullors and Opal Tometi",/talks/alicia_garza_patrisse_cullors_and_opal_tometi_an_interview_with_the_founders_of_black_lives_matter?language=en,Nov,2016
Can machines read your emotions?,Kostas Karpouzis,/talks/kostas_karpouzis_can_machines_read_your_emotions?language=en,Nov,2016
We need nuclear power to solve climate change,Joe Lassiter,/talks/joe_lassiter_we_need_nuclear_power_to_solve_climate_change?language=en,Nov,2016
What's the fastest way to alphabetize your bookshelf?,Chand John,/talks/chand_john_what_s_the_fastest_way_to_alphabetize_your_bookshelf?language=en,Nov,2016
How to speak up for yourself,Adam Galinsky,/talks/adam_galinsky_how_to_speak_up_for_yourself?language=en,Nov,2016
What will humans look like in 100 years?,Juan Enriquez,/talks/juan_enriquez_what_will_humans_look_like_in_100_years?language=en,Nov,2016
A political party for women's equality,Sandi Toksvig,/talks/sandi_toksvig_a_political_party_for_women_s_equality?language=en,Nov,2016
Why do we feel nostalgia?,Clay Routledge,/talks/clay_routledge_why_do_we_feel_nostalgia?language=en,Nov,2016
Math is the hidden secret to understanding the world,Roger Antonsen,/talks/roger_antonsen_math_is_the_hidden_secret_to_understanding_the_world?language=en,Nov,2016
Help for kids the education system ignores,Victor Rios,/talks/victor_rios_help_for_kids_the_education_system_ignores?language=en,Nov,2016
How do US Supreme Court justices get appointed?,Peter Paccone,/talks/peter_paccone_how_do_us_supreme_court_justices_get_appointed?language=en,Nov,2016
The playful wonderland behind great inventions,Steven Johnson,/talks/steven_johnson_the_playful_wonderland_behind_great_inventions?language=en,Nov,2016
How the blockchain will radically transform the economy,Bettina Warburg,/talks/bettina_warburg_how_the_blockchain_will_radically_transform_the_economy?language=en,Nov,2016
The urgency of intersectionality,Kimberlé Crenshaw,/talks/kimberle_crenshaw_the_urgency_of_intersectionality?language=en,Nov,2016
"We train soldiers for war. Let's train them to come home, too",Hector Garcia,/talks/hector_garcia_we_train_soldiers_for_war_let_s_train_them_to_come_home_too?language=en,Nov,2016
Why do whales sing?,Stephanie Sardelis,/talks/stephanie_sardelis_why_do_whales_sing?language=en,Nov,2016
Easy DIY projects for kid engineers,Fawn Qiu,/talks/fawn_qiu_easy_diy_projects_for_kid_engineers?language=en,Nov,2016
Can a divided America heal?,Jonathan Haidt,/talks/jonathan_haidt_can_a_divided_america_heal?language=en,Nov,2016
Islamophobia killed my brother. Let's end the hate,Suzanne Barakat,/talks/suzanne_barakat_islamophobia_killed_my_brother_let_s_end_the_hate?language=en,Nov,2016
It's time for women to run for office,Halla Tómasdóttir,/talks/halla_tomasdottir_it_s_time_for_women_to_run_for_office?language=en,Nov,2016
"""Space Oddity""","Amanda Palmer, Jherek Bischoff, Usman Riaz",/talks/amanda_palmer_jherek_bischoff_usman_riaz_space_oddity?language=en,Nov,2016
4 ways to build a human company in the age of machines,Tim Leberecht,/talks/tim_leberecht_4_ways_to_build_a_human_company_in_the_age_of_machines?language=en,Nov,2016
Your company's data could help end world hunger,Mallory Freeman,/talks/mallory_freeman_your_company_s_data_could_help_end_world_hunger?language=en,Nov,2016
How America's public schools keep kids in poverty,Kandice Sumner,/talks/kandice_sumner_how_america_s_public_schools_keep_kids_in_poverty?language=en,Nov,2016
Can you solve the river crossing riddle?,Lisa Winer,/talks/lisa_winer_can_you_solve_the_river_crossing_riddle?language=en,Nov,2016
Your smartphone is a civil rights issue,Christopher Soghoian,/talks/christopher_soghoian_your_smartphone_is_a_civil_rights_issue?language=en,Oct,2016
Enough with the fear of fat,Kelli Jean Drinkwater,/talks/kelli_jean_drinkwater_enough_with_the_fear_of_fat?language=en,Oct,2016
"""St. James Infirmary Blues""",Silk Road Ensemble + Rhiannon Giddens,/talks/silk_road_ensemble_rhiannon_giddens_st_james_infirmary_blues?language=en,Oct,2016
Everything you hear on film is a lie,Tasos Frantzolas,/talks/tasos_frantzolas_everything_you_hear_on_film_is_a_lie?language=en,Oct,2016
"When goods cross borders, armies stay home",Romaine Seguin,/talks/romaine_seguin_when_goods_cross_borders_armies_stay_home?language=en,Oct,2016
How loss helped one artist find beauty in imperfection,Alyssa Monks,/talks/alyssa_monks_how_loss_helped_one_artist_find_beauty_in_imperfection?language=en,Oct,2016
How the US should use its superpower status,Ian Bremmer,/talks/ian_bremmer_how_the_us_should_use_its_superpower_status?language=en,Oct,2016
Plato's best (and worst) ideas,Wisecrack,/talks/wisecrack_plato_s_best_and_worst_ideas?language=en,Oct,2016
"Why should you listen to Vivaldi's ""Four Seasons""?",Betsy Schwarm,/talks/betsy_schwarm_why_should_you_listen_to_vivaldi_s_four_seasons?language=en,Oct,2016
What a driverless world could look like,Wanis Kabbaj,/talks/wanis_kabbaj_what_a_driverless_world_could_look_like?language=en,Oct,2016
The unexpected challenges of a country's first election,Philippa Neave,/talks/philippa_neave_the_unexpected_challenges_of_a_country_s_first_election?language=en,Oct,2016
Inside the mind of a former radical jihadist,Manwar Ali,/talks/manwar_ali_inside_the_mind_of_a_former_radical_jihadist?language=en,Oct,2016
Machine intelligence makes human morals more important,Zeynep Tufekci,/talks/zeynep_tufekci_machine_intelligence_makes_human_morals_more_important?language=en,Oct,2016
A temporary tattoo that brings hospital care to the home,Todd Coleman,/talks/todd_coleman_a_temporary_tattoo_that_brings_hospital_care_to_the_home?language=en,Oct,2016
We've stopped trusting institutions and started trusting strangers,Rachel Botsman,/talks/rachel_botsman_we_ve_stopped_trusting_institutions_and_started_trusting_strangers?language=en,Oct,2016
What causes cavities?,Mel Rosenberg,/talks/mel_rosenberg_what_causes_cavities?language=en,Oct,2016
Ballroom dance that breaks gender roles,Trevor Copp and Jeff Fox,/talks/trevor_copp_and_jeff_fox_ballroom_dance_that_breaks_gender_roles?language=en,Oct,2016
5 ways to lead in an era of constant change,Jim Hemerling,/talks/jim_hemerling_5_ways_to_lead_in_an_era_of_constant_change?language=en,Oct,2016
Art can heal PTSD's invisible wounds,Melissa Walker,/talks/melissa_walker_art_can_heal_ptsd_s_invisible_wounds?language=en,Oct,2016
The beauty of what we'll never know,Pico Iyer,/talks/pico_iyer_the_beauty_of_what_we_ll_never_know?language=en,Oct,2016
How we talk about sexual assault online,Ione Wells,/talks/ione_wells_how_we_talk_about_sexual_assault_online?language=en,Oct,2016
4 reasons to learn a new language,John McWhorter,/talks/john_mcwhorter_4_reasons_to_learn_a_new_language?language=en,Oct,2016
Ideas worth dating,Rainn Wilson,/talks/rainn_wilson_ideas_worth_dating?language=en,Oct,2016
3 tips to boost your confidence,Amy Adkins,/talks/amy_adkins_3_tips_to_boost_your_confidence?language=en,Oct,2016
What reality are you creating for yourself?,Isaac Lidsky,/talks/isaac_lidsky_what_reality_are_you_creating_for_yourself?language=en,Oct,2016
We can start winning the war against cancer,Adam de la Zerda,/talks/adam_de_la_zerda_we_can_start_winning_the_war_against_cancer?language=en,Oct,2016
Immigrant voices make democracy stronger,Sayu Bhojwani,/talks/sayu_bhojwani_immigrant_voices_make_democracy_stronger?language=en,Oct,2016
What you need to know about CRISPR,Ellen Jorgensen,/talks/ellen_jorgensen_what_you_need_to_know_about_crispr?language=en,Oct,2016
Can you solve the prisoner boxes riddle?,Yossi Elran,/talks/yossi_elran_can_you_solve_the_prisoner_boxes_riddle?language=en,Oct,2016
Technology hasn't changed love. Here's why,Helen Fisher,/talks/helen_fisher_technology_hasn_t_changed_love_here_s_why?language=en,Sep,2016
Can we build AI without losing control over it?,Sam Harris,/talks/sam_harris_can_we_build_ai_without_losing_control_over_it?language=en,Sep,2016
Could human civilization spread across the whole galaxy?,Roey Tzezana,/talks/roey_tzezana_could_human_civilization_spread_across_the_whole_galaxy?language=en,Sep,2016
How we're harnessing nature's hidden superpowers,Oded Shoseyov,/talks/oded_shoseyov_how_we_re_harnessing_nature_s_hidden_superpowers?language=en,Sep,2016
A visual history of social dance in 25 moves,Camille A. Brown,/talks/camille_a_brown_a_visual_history_of_social_dance_in_25_moves?language=en,Sep,2016
America's forgotten working class,J.D. Vance,/talks/j_d_vance_america_s_forgotten_working_class?language=en,Sep,2016
We can fight terror without sacrificing our rights,Rebecca MacKinnon,/talks/rebecca_mackinnon_we_can_fight_terror_without_sacrificing_our_rights?language=en,Sep,2016
The era of personal DNA testing is here,Sebastian Kraves,/talks/sebastian_kraves_the_era_of_personal_dna_testing_is_here?language=en,Sep,2016
Why open a school? To close a prison,Nadia Lopez,/talks/nadia_lopez_why_open_a_school_to_close_a_prison?language=en,Sep,2016
How to use rhetoric to get what you want,Camille Langston,/talks/camille_langston_how_to_use_rhetoric_to_get_what_you_want?language=en,Sep,2016
Why you should know how much your coworkers get paid,David Burkus,/talks/david_burkus_why_you_should_know_how_much_your_coworkers_get_paid?language=en,Sep,2016
How do contraceptives work?,NWHunter,/talks/nwhunter_how_do_contraceptives_work?language=en,Sep,2016
There's no such thing as not voting,Eric Liu,/talks/eric_liu_there_s_no_such_thing_as_not_voting?language=en,Sep,2016
Why some people are more altruistic than others,Abigail Marsh,/talks/abigail_marsh_why_some_people_are_more_altruistic_than_others?language=en,Sep,2016
Architecture that's built to heal,Michael Murphy,/talks/michael_murphy_architecture_that_s_built_to_heal?language=en,Sep,2016
How fear of nuclear power is hurting the environment,Michael Shellenberger,/talks/michael_shellenberger_how_fear_of_nuclear_power_is_hurting_the_environment?language=en,Sep,2016
How to raise successful kids — without over-parenting,Julie Lythcott-Haims,/talks/julie_lythcott_haims_how_to_raise_successful_kids_without_over_parenting?language=en,Sep,2016
The future of money,Neha Narula,/talks/neha_narula_the_future_of_money?language=en,Sep,2016
A new way to heal hearts without surgery,Franz Freudenthal,/talks/franz_freudenthal_a_new_way_to_heal_hearts_without_surgery?language=en,Sep,2016
Why helmets don't prevent concussions — and what might,David Camarillo,/talks/david_camarillo_why_helmets_don_t_prevent_concussions_and_what_might?language=en,Sep,2016
The new American Dream,Courtney E. Martin,/talks/courtney_e_martin_the_new_american_dream?language=en,Sep,2016
One of the most difficult words to translate...,Krystian Aparta,/talks/krystian_aparta_one_of_the_most_difficult_words_to_translate?language=en,Sep,2016
Let's teach for mastery — not test scores,Sal Khan,/talks/sal_khan_let_s_teach_for_mastery_not_test_scores?language=en,Sep,2016
The agony of trying to unsubscribe,James Veitch,/talks/james_veitch_the_agony_of_trying_to_unsubscribe?language=en,Sep,2016
The risky politics of progress,Jonathan Tepperman,/talks/jonathan_tepperman_the_risky_politics_of_progress?language=en,Sep,2016
Why you should talk to strangers,Kio Stark,/talks/kio_stark_why_you_should_talk_to_strangers?language=en,Aug,2016
Bring on the female superheroes!,Christopher Bell,/talks/christopher_bell_bring_on_the_female_superheroes?language=en,Aug,2016
The paradox of value,Akshita Agarwal,/talks/akshita_agarwal_the_paradox_of_value?language=en,Aug,2016
How women wage conflict without violence,Julia Bacha,/talks/julia_bacha_how_women_wage_conflict_without_violence?language=en,Aug,2016
The spellbinding art of human anatomy,Vanessa Ruiz,/talks/vanessa_ruiz_the_spellbinding_art_of_human_anatomy?language=en,Aug,2016
How the blockchain is changing money and business,Don Tapscott,/talks/don_tapscott_how_the_blockchain_is_changing_money_and_business?language=en,Aug,2016
The deadly legacy of cluster bombs,Laura Boushnak,/talks/laura_boushnak_the_deadly_legacy_of_cluster_bombs?language=en,Aug,2016
What we can do to die well,Timothy Ihrig,/talks/timothy_ihrig_what_we_can_do_to_die_well?language=en,Aug,2016
The next manufacturing revolution is here,Olivier Scalabre,/talks/olivier_scalabre_the_next_manufacturing_revolution_is_here?language=en,Aug,2016
